Time,Temperature,Humidity,Pressure,Altitude, PM1,PM2,PM3
1630653778.7488675,21.5873046875,37.69407269946671,1002.7887379821742,87.58241224609824,7168,0,256
1630653779.9171183,21.6076171875,37.79354442878163,1002.7874403530512,87.68474776741334,7168,0,256
1630653781.0853105,21.628125,37.912808077572386,1002.7514747591662,87.26342309888045,7168,0,256
1630653782.2534819,21.6486328125,38.17099960399217,1002.7844898679809,87.23291903159591,7168,0,256
1630653783.4215174,21.6384765625,37.8780555126798,1002.7722723625276,87.5765821087262,7168,0,256
1630653784.5896378,21.6486328125,37.82852003047236,1002.7861399088522,87.18856101834162,7168,0,256
1630653785.7581022,21.6537109375,37.93278180235522,1002.7673362707458,87.49886333204212,7168,0,256
1630653786.9268706,21.679296875,37.9379378238629,1002.7637181059088,87.28538678284772,7168,0,256
1630653788.0950005,21.6896484375,37.6649535977164,1002.8013497647397,87.5431308630696,7168,0,256
1630653789.263069,21.679296875,37.605263328277005,1002.7828652768018,87.36851984163879,7168,0,256
1630653790.4315324,21.669140625,37.56553883762091,1002.808934652655,87.10247962280664,7168,0,256
1630653791.5995781,21.6896484375,37.6649535977164,1002.7960770168949,87.36294936164765,7168,0,256
1630653792.7688923,21.7048828125,37.84393334803685,1002.7908049266762,87.14120576312921,7168,0,256
1630653793.9371357,21.6998046875,37.56074252473684,1002.8030102711259,87.38232268069838,7168,0,256
1630653795.1051903,21.7203125,37.59567458765344,1002.8066513620688,87.27143322610175,7168,0,256
1630653796.273414,21.7203125,37.585776143854545,1002.8040143256273,87.37672840852478,7168,0,256
1630653797.4438388,21.6896484375,37.51594877605627,1002.8069657236159,87.51814764439193,7168,0,256
1630653798.6119041,21.669140625,37.61515881169833,1002.7614021964141,87.30758893845838,7168,0,256
1630653799.78107,21.6896484375,37.57053815371844,1002.7878157235231,87.23824805678817,7168,0,256
1630653800.949697,21.679296875,37.555641202018876,1002.7828652768018,87.13297783982212,7168,0,256
1630653802.1182792,21.684375,37.63509086128676,1002.7795649793787,87.25767590568563,7168,0,256
1630653803.2867398,21.6384765625,37.52557854370102,1002.7877899498015,87.50721750004558,7168,0,256
1630653804.4553866,21.67421875,37.79398464286393,1002.7653682265636,87.34915478654194,7168,0,256
1630653805.6239371,21.669140625,37.79391066773903,1002.7689863380692,87.44065291162612,7168,0,256
1630653806.7929258,21.679296875,37.759227258982314,1002.7835195589308,87.14683310925452,7168,0,256
1630653807.964741,21.6587890625,37.90314331359887,1002.7630522902076,87.39629789437765,7168,0,256
1630653809.1332953,21.669140625,37.96272328610915,1002.7660193914213,87.2438923723938,7168,0,256
1630653810.3024895,21.6640625,37.71446655186682,1002.7990210190233,87.17461784728395,7168,0,256
1630653811.4713755,21.6587890625,37.674780076675034,1002.7851696805247,87.1579721719134,7168,0,256
1630653812.6397822,21.684375,37.92808333773915,1002.8224802818631,87.04427111591106,7168,0,256
1630653813.8090448,21.6896484375,37.933086368438055,1002.8158794637426,86.91122779985471,7168,0,256
1630653814.9786894,21.7099609375,37.96318578868009,1002.8082933016005,86.9388860618766,7168,0,256
1630653816.1474462,21.7099609375,38.03254684435426,1002.8314056414761,87.1134939002604,7168,0,256
1630653817.3158243,21.7203125,38.09717465352489,1002.8350382849255,87.18829547347437,7168,0,256
1630653818.4851842,21.7203125,37.90344629246776,1002.8399891835658,87.19662970253889,7168,0,256
1630653819.6537247,21.7099609375,37.9431700583637,1002.8396570718587,87.2659100274466,7168,0,256
1630653820.8231382,21.715234375,37.873653165201524,1002.7822216824608,87.0608090439033,7168,0,256
1630653821.9917781,21.715234375,37.92338361979333,1002.8264547841857,86.9804538964977,7168,0,256
1630653823.160429,21.725390625,37.93342957975692,1002.8432897830505,87.24372057066532,7168,0,256
1630653824.3288858,21.7203125,38.00795352211728,1002.8284370878345,87.08574152052026,7168,0,256
1630653825.4979517,21.7458984375,38.08267621806601,1002.8347194114888,87.17716474590152,7168,0,256
1630653826.6666145,21.781640625,38.17226531347839,1002.8221784081287,86.83627677989348,7168,0,256
1630653827.8362548,21.771484375,38.06281245770044,1002.8139263079304,87.29910750215045,7168,0,256
1630653829.0047088,21.771484375,38.013269841852384,1002.8017115455988,87.16053443091269,7168,0,256
1630653830.1732292,21.771484375,37.889075435735414,1002.8017115455988,87.37671195844749,7168,0,256
1630653831.3417497,21.771484375,37.84445155432614,1002.8036929149,87.29910750215045,7168,0,256
1630653832.5102174,21.771484375,37.88422043124212,1002.7990725325055,87.52359849002099,7168,0,256
1630653833.6787124,21.771484375,37.83941184805425,1002.8155767278134,86.78915834197156,7168,0,256
1630653834.8482,21.7919921875,37.79485971211067,1002.8162383619215,87.14944849394796,7168,0,256
1630653836.0175266,21.8328125,37.988786068273214,1002.8469400314268,86.80303254313857,7168,0,256
1630653837.1861465,21.82265625,37.874511975448364,1002.8132692375497,87.37119133658945,7168,0,256
1630653838.3547838,21.8328125,37.725573362101635,1002.828123742281,87.39061762640178,7168,0,256
1630653839.523306,21.8482421875,37.690802857050485,1002.825152395012,87.27421507383227,7168,0,256
1630653840.6921906,21.863671875,37.949317438266156,1002.8221779709813,87.1994492190886,7168,0,256
1630653841.8612003,21.883984375,37.904725243976216,1002.8314196240441,87.16346162520472,7168,0,256
1630653843.0302858,21.91484375,37.904875264476395,1002.8449489232476,87.24944796352382,7168,0,256
1630653844.1988897,21.919921875,37.80062436025533,1002.8069818105184,87.16078545337271,7168,0,256
1630653845.3684785,21.925,37.716239573152656,1002.8548467483671,87.30497849183166,7168,0,256
1630653846.5371969,21.9455078125,37.686499544837936,1002.8224866340682,87.04172957267902,7168,0,256
1630653847.7060444,21.919921875,37.50756971820753,1002.8221669023736,87.0443832600666,7168,0,256
1630653848.8755586,21.91484375,37.60686921707867,1002.8383459441446,86.98060633823694,7168,0,256
1630653850.0447817,21.8943359375,37.62660493938241,1002.8489135026034,86.9168146044563,7168,0,256
1630653851.2132115,21.8994140625,37.59189743431704,1002.8551873872478,86.86413198485187,7168,0,256
1630653852.3817868,21.883984375,37.715992111556325,1002.877638607668,87.08857623216404,7168,0,256
1630653853.5504785,21.86875,37.76549019664197,1002.8327442075348,86.90841006003886,7168,0,256
1630653854.718922,21.8533203125,37.735543040034216,1002.8185500679372,87.32412791058188,7168,0,256
1630653855.8879585,21.8431640625,37.76037911041334,1002.828123742281,87.12177141356587,7168,0,256
1630653857.0574567,21.8328125,37.86461504881292,1002.828784212195,87.02476293378461,7168,0,256
1630653858.2260053,21.8328125,37.675866463390484,1002.8162400209225,87.03306427654888,7168,0,256
1630653859.3946044,21.8328125,37.894416504714,1002.8403379142463,87.17164590360237,7168,0,256
1630653860.5647705,21.82265625,37.80990599739671,1002.8459490467014,87.02197258590188,7168,0,256
1630653861.733507,21.8328125,37.775209122762114,1002.8558532755,87.060780459462,7168,0,256
1630653862.9025495,21.8431640625,37.993829355366415,1002.8027056848307,87.2021274030555,7168,0,256
1630653864.0712214,21.8328125,37.8844827149386,1002.8205315702215,87.07463857763555,7168,0,256
1630653865.2397377,21.817578125,37.914209238452884,1002.8353849202786,87.15776756417105,7168,0,256
1630653866.4082532,21.7611328125,37.799716609558416,1002.8231666548656,87.11342915221297,7168,0,256
1630653867.5796685,21.7099609375,37.75447806032841,1002.837997468064,86.9943606949232,7168,0,256
1630653868.7481298,21.7099609375,37.8537909361458,1002.8396570718587,86.87794594155274,7168,0,256
1630653869.9166076,21.6640625,37.77397765027639,1002.7805368115246,87.3880234812244,7168,0,256
1630653871.0863557,21.6486328125,37.76897649433401,1002.8003376320831,87.13863798292522,7168,0,256
1630653872.2548292,21.679296875,38.220975099435904,1002.8129009079529,87.04705843067894,7168,0,256
1630653873.4233778,21.6587890625,38.04200501085756,1002.7920872888145,87.34645883092995,7168,0,256
1630653874.5919862,21.6435546875,37.9178874581466,1002.7894399908295,87.42967593864904,7168,0,256
1630653875.7610989,21.628125,37.873053556317515,1002.7811745063406,87.5406112166604,7168,0,256
1630653876.928848,21.6384765625,38.081561565784774,1002.7772224033847,87.3549128678239,7168,0,256
1630653878.0982215,21.6587890625,38.41441748219471,1002.787137083792,87.40187840026215,7168,0,256
1630653879.2667398,21.6435546875,38.2108387520885,1002.802974021731,87.1719123605686,7168,0,256
1630653880.4359481,21.633203125,38.06174364091144,1002.7772224033847,87.31884042729632,7168,0,256
1630653881.6058834,21.633203125,38.25042762294765,1002.7623722829262,87.33269480390773,7168,0,256
1630653882.775557,21.6384765625,38.09661530675057,1002.7660059170055,87.35760907903524,7168,0,256
1630653883.9440956,21.6537109375,38.280381862655176,1002.7689863380692,87.43515137447643,7168,0,256
1630653885.113768,21.6537109375,38.11150887243201,1002.7597392643019,87.40187840026215,7168,0,256
1630653886.2824497,21.6537109375,38.18109283036178,1002.7745896243966,87.35202257049362,7168,0,256
1630653887.454816,21.61796875,37.95733493893392,1002.8052557180205,87.30521334442183,7168,0,256
1630653888.6232545,21.5974609375,38.081240903680204,1002.8035871415949,87.38846714917176,7168,0,256
1630653889.792804,21.576953125,37.937285745261,1002.7887181138321,87.227846217303,7168,0,256
1630653890.963363,21.571875,37.961990867548295,1002.8085163462722,87.46334410517012,7168,0,256
1630653892.1318383,21.576953125,38.05141817374971,1002.781468890929,87.43830328207116,7168,0,256
1630653893.3004827,21.58203125,38.16058053531038,1002.7903679661051,87.43563820432557,7168,0,256
1630653894.4689178,21.576953125,38.23507580004314,1002.8095168478694,87.4494911458471,7168,0,256
1630653895.6373692,21.576953125,38.08116141074877,1002.7936676708861,87.25555158419623,7168,0,256
1630653896.8061597,21.571875,38.205252982172546,1002.8068664931385,87.33866811202812,7168,0,256
1630653897.9767935,21.5873046875,38.259851846760434,1002.7656201902231,87.16681988159885,7168,0,256
1630653899.1454554,21.58203125,38.264815336667255,1002.7771691501108,87.42178528060062,7168,0,256
1630653900.315954,21.576953125,38.23507580004314,1002.8042321339444,87.30815528512363,7168,0,256
1630653901.4839904,21.566796875,38.15065324562775,1002.8025822671245,87.38022661621994,7168,0,256
1630653902.6521502,21.576953125,38.33935221756977,1002.8276655379376,87.1447305437706,7168,0,256
1630653903.8218553,21.576953125,38.28479543296921,1002.7920178184565,87.20294988870046,7168,0,256
1630653904.9918609,21.571875,38.37392240501107,1002.8061957849494,87.28887450336096,7168,0,512
1630653906.1603167,21.571875,38.46840056703688,1002.8095168478694,87.18067270233402,7168,0,512
1630653907.3287077,21.566796875,38.3888120087434,1002.7936676708861,87.28325702228067,7168,0,512
1630653908.4979959,21.576953125,38.438489096123206,1002.798617228644,87.52436990603705,7168,0,512
1630653909.6665533,21.5873046875,38.5973983992223,1002.7926830678468,87.5020973651963,7168,0,512
1630653910.8353913,21.628125,39.01462467138697,1002.7960243894345,87.47413848295461,7168,0,512
1630653912.0044556,21.628125,39.133991550809796,1002.7755723896873,87.24956881128145,7168,0,512
1630653913.17291,21.623046875,38.74676367616801,1002.7933886078495,87.72071730988272,7168,0,512
1630653914.3414059,21.61796875,38.58783976597639,1002.7943744021111,87.31894630890866,7168,0,512
1630653915.5098624,21.623046875,38.53319389708901,1002.7877744536,87.47134044344318,7168,0,512
1630653916.6780653,21.628125,38.29005686048399,1002.8023065207013,87.11939429279398,7168,0,512
1630653917.8477197,21.6435546875,38.32001197985956,1002.7953725592185,87.23012437317253,7168,0,512
1630653919.0180066,21.6435546875,38.43418686455744,1002.7986875632728,87.56272764764998,7168,0,512
1630653920.1865315,21.6537109375,38.34988246953879,1002.8003376320831,87.16634719788443,7168,0,512
1630653921.3550606,21.684375,38.45927216825258,1002.7600850344256,87.31309773122072,7168,0,512
1630653922.5237448,21.6998046875,38.73740558000493,1002.8082933016005,87.16062840803012,7168,0,512
1630653923.692311,21.6947265625,38.57850495629885,1002.787826000701,87.19389600853569,7168,0,512
1630653924.8613162,21.6947265625,38.444642912172036,1002.8049928402255,87.31026015755724,7168,0,512
1630653926.0309224,21.6998046875,38.29064949973193,1002.81291157537,87.22434177908468,7168,0,512
1630653927.1994991,21.6896484375,38.077114414419164,1002.7772623152069,87.28533087550883,7168,0,512
1630653928.3680236,21.7099609375,37.9531009277319,1002.8007064682163,87.14398878935116,7168,0,512
1630653929.5379858,21.7203125,37.8042815412594,1002.8066513620688,87.31300234281929,7168,0,512
1630653930.7063997,21.725390625,37.75462244957902,1002.81061557159,87.17165911093832,7168,0,512
1630653931.875497,21.73046875,37.88388479244786,1002.8168914508392,87.31574811517848,7168,0,512
1630653933.0447123,21.7509765625,37.86409466482188,1002.8264674420808,87.12451075478197,7168,0,512
1630653934.213228,21.7919921875,37.93392417839935,1002.8106278058498,87.32406221107729,7168,0,512
1630653935.3833148,21.82265625,37.914246622581246,1002.8056768196016,87.1744110814118,7168,0,256
1630653936.5517669,21.827734375,37.765346302844456,1002.8159100131772,87.4404829773763,7168,0,256
1630653937.7244046,21.8583984375,37.77535354806714,1002.8211899425775,87.24097482330794,7168,0,256
1630653938.893019,21.863671875,37.745692579525674,1002.8003904709357,87.21330842262181,7168,0,256
1630653940.0658336,21.863671875,37.84993526256268,1002.8165675199539,87.27703228753693,7168,0,256
1630653941.2343273,21.863671875,37.98412727979608,1002.7954385669697,87.34079886909498,7168,0,256
1630653942.4029088,21.863671875,37.97411539486052,1002.8096356814568,87.29089136185303,7168,0,256
1630653943.5715847,21.863671875,37.82502608879487,1002.8076556345471,87.15506147268228,7168,0,256
1630653944.741441,21.8431640625,37.96410536432544,1002.8086465796739,87.1134851638951,7168,0,256
1630653945.9101012,21.8533203125,37.84496796346837,1002.7789361317969,87.22159616842526,7168,0,256
1630653947.078891,21.8533203125,37.79514930591821,1002.8208603969459,87.01647440018749,7168,0,256
1630653948.247379,21.8328125,38.09813176018179,1002.8274638045908,87.22984379594946,7168,0,256
1630653949.4158885,21.8123046875,38.02347588817533,1002.8254831551708,87.16331908606246,7168,0,256
1630653950.5855896,21.82265625,38.053234795086944,1002.814589520234,87.4072104963525,7168,0,256
1630653951.7549677,21.82265625,38.1526849096153,1002.7964340178289,87.25479573481707,7168,0,256
1630653952.9242043,21.817578125,38.3909835395273,1002.8211915234574,86.99147548205319,7168,0,256
1630653954.0933292,21.771484375,38.48010461526946,1002.8337313516942,87.12727598400755,7168,0,256
1630653955.2618468,21.76640625,38.65380360141836,1002.8251481992821,87.00810610955496,7168,0,256
1630653956.4303758,21.7509765625,38.688372784034335,1002.8225052933632,87.05245132289474,7168,0,256
1630653957.598919,21.7408203125,38.733010012950025,1002.828775417329,87.11620533985564,7168,0,256
1630653958.7691147,21.73046875,38.7974548682944,1002.8248116437234,87.09959786091657,7168,0,256
1630653959.9380271,21.73046875,38.73291444438623,1002.7901485189145,87.22430572585573,7168,0,256
1630653961.1076956,21.7203125,38.76256074600973,1002.8264547841857,87.09130223896308,7168,0,256
1630653962.2763042,21.6998046875,38.79215520009481,1002.7983919184146,87.22712415294117,7168,0,256
1630653963.4448216,21.7099609375,38.568848646294256,1002.808957754985,87.07192623950532,7168,0,256
1630653964.6133354,21.7048828125,38.102060507177384,1002.8271105927643,87.31304273081803,7168,0,256
1630653965.7830548,21.679296875,38.11182986886231,1002.8076284428533,87.25210368610901,7168,0,256
1630653966.951793,21.679296875,38.20119811505737,1002.8165341010033,87.34359548579107,7168,0,256
1630653968.1211102,21.684375,38.270705135966665,1002.7845154256305,87.17454370153364,7168,0,256
1630653969.2898037,21.684375,38.18626281716129,1002.8049828629529,87.04427111591106,7168,0,256
1630653970.4586382,21.6896484375,38.35014000091278,1002.8010169182235,87.15511465480279,7168,0,256
1630653971.6300128,21.684375,38.56352191251806,1002.7812151280511,87.21610972348815,7168,0,256
1630653972.799748,21.6896484375,38.5438461273304,1002.8010276275502,87.30752638143193,7168,0,256
1630653973.9684248,21.679296875,38.47912950752416,1002.7993667686121,87.32144420334812,7168,0,256
1630653975.1375751,21.679296875,38.46423651388485,1002.8191798726464,87.32695323212177,7168,0,256
1630653976.3062825,21.6896484375,38.2210985488839,1002.7851900785494,87.20219573693522,7168,0,256
1630653977.4748006,21.7048828125,37.992824116781584,1002.7825536442122,87.36290323020852,7168,0,256
1630653978.6431863,21.6998046875,37.78427222591791,1002.792455183404,87.30747843607608,7168,0,256
1630653979.8130348,21.73046875,37.8390424763666,1002.7809099746207,87.4044418550622,7168,0,256
1630653980.9817162,21.7408203125,37.700138335326784,1002.8050075743095,87.33515837228154,7168,0,256
1630653982.1516423,21.7408203125,37.710070828669146,1002.8350453340446,87.17718048856996,7168,0,256
1630653983.3201816,21.7509765625,37.78474507886997,1002.8149146881974,87.45985523295874,7168,0,256
1630653984.488668,21.7611328125,37.69538336487918,1002.8215162613753,87.38502365661735,7168,0,256
1630653985.6571836,21.7919921875,37.526647984841496,1002.790820437787,87.42660295744845,7168,0,256
1630653986.8263712,21.8021484375,37.462172084821816,1002.8073268585903,87.2325940849421,7168,0,256
1630653987.9950662,21.82265625,37.30818099262726,1002.814589520234,87.2187512943378,7168,0,256
1630653989.1650617,21.8328125,37.3579195460146,1002.8023757647695,87.4404829773763,7168,0,256
1630653990.3344824,21.8328125,37.35801256280228,1002.8294443794736,87.26865410236411,7168,0,256
1630653991.503005,21.837890625,37.28843272813521,1002.807327347135,87.16334674351691,7168,0,256
1630653992.671796,21.781640625,37.28319086739917,1002.7941212754396,87.28802483515345,7168,0,256
1630653993.841032,21.7919921875,37.337893789656114,1002.8007249650104,87.46817674146493,7168,0,256
1630653995.010024,21.8123046875,37.12937344029044,1002.8013855175453,87.29080796759871,7168,0,256
1630653996.178689,21.82265625,37.367823614444674,1002.7931330184093,87.46819975838419,7168,0,256
